ID,SYSTOLIC_DATA,DIASTOLIC_DATA,RISK,TIME_MS
121,295.407,183.661,81.1641,1547232671199
122,283.791,148.234,75.4283,1547232672201
123,283.791,148.234,75.4283,1547232673202
124,252.859,87.8308,55.4556,1547232674206
125,252.859,87.8308,55.4556,1547232675201
126,203.553,66.6499,13.3249,1547232676206
127,203.553,66.6499,13.3249,1547232677206
128,164.476,94.3922,66.7111,1547232678207
129,176.453,117.087,70.3855,1547232679204
130,178.943,123.542,71.4306,1547232680200
131,174.428,146.465,75.1419,1547232681205
132,174.428,146.465,75.1419,1547232682203
133,175.446,210.469,85.5045,1547232683195
134,208.342,180.848,80.7087,1547232684193
135,184.835,132.928,72.9502,1547232685203
136,172.475,128.843,72.2889,1547232686211
137,146.803,136.829,73.5819,1547232687203
138,147.494,92.4498,66.3966,1547232688196
139,136.17,89.8332,64.2659,1547232689199
140,169.057,124.508,71.5871,1547232690203
141,189.825,159.955,77.3261,1547232691199
142,189.825,159.955,77.3261,1547232692204
143,209.473,174.911,79.7474,1547232693198
144,199.964,170.552,79.0417,1547232694206
145,183.907,219.849,87.0231,1547232695209
146,162.595,202.412,84.2001,1547232696202
147,156.553,204.691,84.569,1547232697198
148,172.767,173.671,79.5467,1547232698208
149,177.718,175.838,79.8975,1547232699206
150,195.346,133.9,73.1076,1547232700200
151,171.037,144.643,74.8469,1547232701206
152,161.894,136.986,73.6073,1547232702208
153,149.191,146.216,75.1016,1547232703208
154,149.191,146.216,75.1016,1547232704202
155,154.489,145.61,75.0034,1547232705203
156,142.411,131.435,72.7085,1547232706208
157,142.411,131.435,72.7085,1547232707205
158,153.531,145.38,74.9662,1547232708195
159,171.498,155.013,76.5259,1547232709201
160,171.467,144.85,74.8804,1547232746207
161,186.349,166.017,78.3076,1547232747208
162,170.095,170.088,78.9666,1547232748204
163,141.854,127.261,72.0327,1547232749206
164,145.162,144.731,74.8612,1547232750203
165,169.827,139.282,73.979,1547232751208
166,142.499,121.187,71.0494,1547232752204
167,140.352,157.448,76.9202,1547232753195
168,140.352,157.448,76.9202,1547232754195
169,196.212,178.232,80.2852,1547232755198
170,187.839,151.586,75.9711,1547232756205
171,177.348,150.275,75.7589,1547232757214
172,207.636,145.13,74.9258,1547232758201
173,194.223,117.182,70.4008,1547232759199
174,189.073,101.431,67.8508,1547232760209
175,183.974,116.357,70.2673,1547232761199
176,187.065,134.617,73.2237,1547232762205
177,166.995,165.709,78.2577,1547232763207
178,159.37,156.711,76.8008,1547232764206
179,168.486,152.987,76.198,1547232765197
180,189.621,128.678,72.2622,1547232766207
181,189.621,128.678,72.2622,1547232767205
182,178.357,108.381,68.9759,1547232768206
183,178.357,108.381,68.9759,1547232769202
184,178.357,108.381,68.9759,1547232770196
185,215.562,70.946,15.473,1547232771195
186,248.197,102.754,68.0649,1547232772208
187,215.75,88.277,57.4187,1547232773209
188,186.682,67.3019,13.6509,1547232774210
189,188.347,70.5802,15.2901,1547232775210
190,188.347,70.5802,15.2901,1547232776205
191,157.934,80.9701,25.2683,1547232777209
192,170.615,63.6139,11.8069,1547232778208
193,169.879,93.8675,66.6262,1547232779203
194,169.879,93.8675,66.6262,1547232780206
195,166.023,95.8035,66.9396,1547232781198
196,166.023,95.8035,66.9396,1547232782204
197,166.023,95.8035,66.9396,1547232783209
198,175.066,102.259,67.9849,1547232784204
199,177.453,141.821,74.3901,1547232785206
200,166.217,143.754,74.703,1547232786203
201,169.645,123.417,71.4103,1547232787206
202,175.383,135.83,73.4201,1547232788202
203,160.323,172.757,79.3987,1547232789198
204,173.279,132.941,72.9524,1547232790209
205,176.461,125.674,71.7758,1547232791207
206,197.48,128.237,72.1908,1547232792206
207,198.861,124.697,71.6177,1547232793207
208,201.771,79.2457,19.6228,1547232794204
209,188.169,80.5932,23.6102,1547232795203
210,159.98,68.8127,14.4063,1547232796203
211,159.98,68.8127,14.4063,1547232797203
212,139.067,60.1704,10.0852,1547232798203
213,139.067,60.1704,10.0852,1547232799206
214,143.872,92.1711,66.3515,1547232800208
215,143.872,92.1711,66.3515,1547232801204
216,128.233,123.74,71.4627,1547232802201
217,154.731,118.917,70.6819,1547232803209
218,159.361,145.674,75.014,1547232804207
219,136.123,148.01,75.3922,1547232805203
220,116.075,135.614,73.3852,1547232806203
221,122.52,131.339,72.693,1547232807204
222,127.038,147.916,75.3769,1547232808203
223,129.744,128.387,72.215,1547232809205
224,127.28,143.478,74.6583,1547232810208
225,151.324,137.241,73.6485,1547232811209
226,189.822,137.358,73.6675,1547232812203
227,170.836,136.582,73.5419,1547232813189
228,173.822,135.071,73.2972,1547232814195
229,173.822,135.071,73.2972,1547232815203
230,229.549,142.356,74.4768,1547232816210
231,222.022,145.887,75.0484,1547232817205
232,197.042,105.754,68.5506,1547232818197
233,158.254,120.88,70.9996,1547232819198
234,157.918,128.303,72.2014,1547232820203
235,143.539,141.297,74.3052,1547232821203
