Service	Invocations	Failures
bloodpressure-0	187	127
bloodpressurefilter-0	186	132
bloodpressuretransfer-0	185	134
centralhub-0	183	124
ecg-0	196	132
ecgfilter-0	195	140
ecgtransfer-0	194	131
oximeter-0	190	125
oximeterfilter-0	189	128
oximetertransfer-0	188	132
thermometer-0	193	135
thermometerfilter-0	192	136
thermometertransfer-0	191	144

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	1	0	0	1	0	1	1	1	0	1	1	1	1	
53	1	0	1	0	1	1	0	1	1	1	1	0	1	
54	0	1	0	0	0	1	1	0	1	0	1	1	0	
55	1	1	0	1	1	1	1	0	0	1	1	1	1	
56	1	1	0	1	1	0	1	0	1	1	0	1	1	
57	1	1	1	0	1	1	1	1	1	1	1	1	0	
58	0	1	1	0	1	1	1	0	0	1	0	0	1	
59	1	1	1	0	1	1	1	1	0	1	1	1	1	
60	1	1	0	0	1	1	1	0	1	0	1	1	1	
61	1	1	1	1	1	1	1	1	0	0	1	1	1	
62	1	0	1	1	0	1	1	1	0	1	1	1	1	
63	0	1	1	1	1	0	1	1	1	1	1	0	1	
64	0	0	1	1	1	1	1	0	1	1	1	1	0	
65	0	1	1	0	0	0	0	1	0	0	0	1	1	
66	0	1	1	1	1	0	1	1	0	0	1	1	1	
67	1	1	1	1	1	1	1	1	1	1	0	0	0	
68	0	1	1	1	0	1	1	0	0	1	1	1	1	
69	1	1	1	0	1	0	1	0	1	0	1	0	1	
70	0	0	1	0	1	1	1	1	1	1	0	1	1	
71	1	1	1	0	1	1	0	1	1	1	1	0	0	
72	1	0	1	1	0	1	0	0	0	1	0	1	1	
73	0	1	1	0	0	0	0	0	1	0	1	0	1	
74	1	0	1	0	0	1	1	1	1	1	1	0	1	
75	1	1	1	1	1	1	0	1	1	1	1	1	1	
76	1	1	0	1	1	1	0	1	1	1	0	1	1	
77	1	1	1	0	1	0	0	1	1	1	0	1	1	
78	0	1	0	1	1	1	1	0	1	1	1	1	1	
79	1	1	1	0	1	1	1	0	1	0	1	1	1	
80	1	1	1	0	1	1	1	1	0	1	1	1	1	
81	1	0	0	1	0	0	1	1	1	0	1	1	1	
82	1	1	0	1	0	0	1	1	1	1	1	1	1	
83	0	1	0	0	1	1	0	0	1	0	1	1	1	
84	1	1	1	1	1	1	1	1	1	1	1	1	1	
85	1	1	1	1	1	1	0	0	1	1	0	1	1	
86	1	1	1	1	1	0	1	1	1	1	1	1	0	
87	1	1	1	0	1	1	0	1	1	0	0	1	1	
88	0	0	1	1	1	1	0	1	1	0	1	1	1	
89	1	1	1	1	0	1	1	1	0	1	1	0	1	
90	1	0	1	1	1	1	1	1	1	0	0	1	1	
91	1	1	0	0	1	1	1	0	1	1	0	1	1	
92	1	1	0	1	1	1	0	1	0	1	1	1	1	
93	0	0	1	0	1	1	0	1	0	1	1	0	1	
94	0	0	1	0	0	1	0	1	0	1	0	1	1	
95	1	1	0	1	1	1	1	1	1	1	0	1	1	
96	1	1	0	0	1	1	1	1	1	1	1	1	1	
97	1	1	0	1	1	1	1	0	0	1	0	0	1	
98	1	0	1	1	1	1	1	1	0	0	1	1	1	
99	1	1	0	1	0	1	0	0	1	1	1	1	0	
100	0	1	1	1	1	0	0	1	1	0	1	0	1	
101	1	1	0	1	0	1	1	1	1	1	1	1	1	
102	1	1	1	1	1	1	1	1	1	1	1	1	0	
103	1	1	1	1	1	1	1	0	1	1	1	0	1	
104	1	1	0	1	1	1	1	1	0	1	1	0	1	
105	1	0	1	1	1	0	1	1	1	1	1	0	1	
106	0	0	0	1	1	1	1	1	1	1	0	0	1	
107	0	0	1	0	0	0	1	1	1	0	1	0	1	
108	1	1	1	0	1	1	1	0	1	1	1	1	1	
109	0	1	1	1	1	1	0	0	0	1	1	0	0	
110	0	0	1	1	1	1	1	1	1	0	1	0	1	
111	1	0	0	1	1	1	0	0	1	1	1	1	1	
112	1	1	1	1	0	0	1	0	1	0	1	1	1	
113	0	0	1	1	1	1	1	1	1	1	1	1	0	
114	1	1	0	1	1	0	0	1	0	1	0	1	1	
115	1	1	1	1	0	1	1	1	0	1	1	1	0	
116	0	1	1	1	0	1	0	1	1	1	1	0	1	
117	1	1	1	0	1	1	0	0	0	1	1	1	1	
118	1	1	1	1	0	1	1	1	1	1	0	0	1	
119	1	1	1	0	1	0	1	0	0	0	0	1	1	
120	1	0	1	0	0	1	0	1	1	1	0	1	0	
121	1	1	1	1	0	1	1	0	1	0	0	1	1	
122	1	0	1	1	0	1	1	1	0	1	1	1	1	
123	1	0	1	1	1	0	0	1	1	1	1	1	1	
124	1	0	0	0	0	1	0	1	0	0	1	1	1	
125	1	1	0	0	0	0	1	1	0	1	0	0	1	
126	0	0	1	0	1	1	1	1	1	0	1	1	0	
127	0	1	1	1	0	1	0	1	1	1	1	1	1	
128	1	1	1	1	1	0	1	0	1	1	1	0	0	
129	1	1	1	0	0	1	1	0	1	1	1	0	1	
130	1	0	1	1	1	0	1	0	1	1	1	1	1	
131	1	1	0	0	1	1	1	1	0	1	0	1	1	
132	1	1	1	1	0	1	1	0	1	1	0	1	1	
133	1	1	1	0	0	1	1	1	0	1	1	1	1	
134	0	0	1	1	1	1	1	1	1	1	1	1	1	
135	1	1	1	1	0	1	1	0	1	1	1	1	1	
136	1	1	1	1	1	0	1	1	1	0	1	1	1	
137	1	1	0	1	1	1	1	0	0	1	1	1	1	
138	1	1	0	1	1	1	0	1	1	0	0	0	1	
139	1	0	1	1	0	1	1	1	1	0	1	1	1	
140	1	0	1	0	0	1	0	1	1	1	1	1	1	
141	1	1	0	1	0	1	1	1	1	0	0	1	1	
142	1	1	1	0	1	1	0	0	0	1	0	1	0	
143	1	0	1	0	1	0	1	0	1	1	1	1	1	
144	0	1	0	1	1	0	1	0	1	0	0	1	1	
145	1	1	1	0	0	1	1	1	1	1	1	1	0	
146	1	1	1	1	0	0	0	1	1	1	0	1	1	
147	0	0	1	1	1	1	1	1	0	1	1	1	1	
148	1	1	1	1	1	1	1	1	0	1	1	0	1	
149	1	1	1	1	0	1	1	1	0	1	1	1	0	
150	1	1	1	1	1	1	1	1	1	0	1	1	0	
151	0	0	1	1	1	0	0	1	1	1	1	1	0	
152	0	1	1	1	1	1	0	0	1	1	1	1	1	
153	1	1	1	1	0	0	1	0	1	0	1	1	1	
154	1	0	1	1	1	1	0	1	1	1	0	1	0	
155	1	0	1	1	0	1	1	1	0	1	1	1	0	
156	1	0	1	1	1	0	1	0	0	1	1	1	1	
157	1	1	1	1	1	1	1	0	1	0	0	1	0	
158	0	0	0	1	1	0	1	1	0	0	1	0	1	
159	1	1	1	1	1	0	1	1	1	0	1	1	0	
160	0	1	0	1	0	1	0	0	1	1	0	1	1	
161	0	1	1	1	1	1	1	1	1	1	1	0	1	
162	1	1	0	1	1	1	0	1	0	1	1	1	0	
163	0	1	1	1	1	1	1	1	0	1	1	1	1	
164	1	0	1	1	1	0	1	0	0	0	1	0	1	
165	0	1	1	0	1	1	1	1	0	0	0	1	1	
166	0	0	0	1	0	0	0	1	1	1	0	0	1	
167	1	1	0	1	1	1	0	1	1	1	0	0	1	
168	0	1	0	0	1	0	0	0	0	1	1	1	1	
169	1	1	1	1	0	0	1	1	1	0	0	1	0	
170	1	1	1	0	1	0	1	1	1	1	1	1	0	
171	1	0	1	1	1	1	0	1	0	1	1	0	1	
172	0	1	1	0	0	1	1	1	1	1	1	0	1	
173	0	1	1	1	1	1	1	1	1	1	0	0	1	
174	0	1	0	1	1	1	0	1	1	0	0	1	0	
175	0	1	0	1	1	1	1	1	1	0	1	1	1	
176	1	1	1	0	0	0	1	1	1	1	1	1	0	
177	1	1	0	1	1	1	1	0	0	1	0	1	1	
178	0	1	1	0	1	0	1	0	1	0	0	1	1	
179	1	1	0	1	1	0	1	1	1	1	1	1	1	
180	1	1	1	0	1	0	1	0	0	1	1	1	0	
181	0	1	0	1	1	1	1	1	0	1	1	1	1	
182	1	0	0	1	0	1	0	1	1	1	1	1	1	
183	0	1	1	1	1	1	1	0	1	1	1	1	1	
184	0	1	0	0	1	1	1	0	1	0	1	1	1	
185	1	1	1	0	0	1	0	1	1	1	0	0	1	
186	1	0	1	1	0	1	0	0	1	0	1	1	1	
187	1	1	1	1	1	1	0	1	1	1	0	1	1	
188	1	1	1	0	1	1	1	1	1	0	1	1	1	
189	1	1	1	1	1	0	0	0	1	1	0	0	0	
190	0	1	1	1	0	1	1	0	0	0	0	1	1	
191	1	0	1	0	0	1	0	1	1	1	0	1	1	
192	1	1	1	1	1	1	0	1	1	1	1	1	1	
193	0	1	1	1	0	1	1	1	1	0	1	1	1	
194	1	0	1	1	1	1	0	1	1	1	0	0	1	
195	1	1	1	1	1	1	1	1	1	1	1	0	0	
196	1	0	1	1	1	1	1	1	0	1	1	1	0	
197	1	1	1	1	1	0	0	1	1	1	0	0	1	
198	1	1	1	0	1	1	0	1	0	1	0	1	1	
199	0	0	0	0	0	0	0	0	0	0	0	0	0	
