ID,SYSTOLIC_DATA,DIASTOLIC_DATA,RISK,TIME_MS
146,175.709,122.832,71.3157,1547509447294
147,175.709,122.832,71.3157,1547509448296
148,153.567,125.7,71.78,1547509449296
149,130.892,137.331,73.6631,1547509450296
150,157.326,140.557,74.1854,1547509451292
151,174.912,144.562,74.8338,1547509488298
152,187.643,173.363,79.4969,1547509489293
153,206.779,186.297,81.5909,1547509490294
154,206.779,186.297,81.5909,1547509491300
155,234.902,199.275,83.6922,1547509492299
156,191.075,200.859,83.9486,1547509493289
157,170.254,180.353,80.6285,1547509494293
158,159.245,161.599,77.5923,1547509495291
159,125.974,162.472,77.7335,1547509496297
160,125.974,162.472,77.7335,1547509497297
161,134.61,161.662,77.6024,1547509498299
162,134.61,161.662,77.6024,1547509499295
163,185.62,174.728,79.7178,1547509500297
164,180.432,204.325,84.5097,1547509501295
165,209.43,184.227,81.2558,1547509502294
166,201.186,205.262,84.6614,1547509503295
167,202.472,142.782,74.5457,1547509504287
168,199.254,115.698,70.1607,1547509505291
169,236.037,97.3956,67.1974,1547509506300
170,236.037,97.3956,67.1974,1547509507296
171,193.318,100.024,67.6229,1547509508286
172,214.952,77.0728,18.5364,1547509509287
173,188.677,125.479,71.7442,1547509510292
174,181.777,130.787,72.6036,1547509511292
175,156.941,133.525,73.0469,1547509512289
176,186.59,137.754,73.7317,1547509513294
177,191.476,159.128,77.1922,1547509514289
178,227.182,116.802,70.3393,1547509515289
179,209.399,107.35,68.8091,1547509516294
180,209.399,107.35,68.8091,1547509517298
181,203.232,102.612,68.042,1547509518293
182,199.307,112.156,69.5871,1547509519293
183,186.331,87.5992,54.4364,1547509520292
184,183.893,81.7351,28.6346,1547509521292
185,170.175,83.1564,34.8882,1547509522288
186,189.891,101.652,67.8865,1547509523290
187,170.534,112.723,69.679,1547509524299
188,168.712,117.665,70.4791,1547509525301
189,121.682,174.579,79.6938,1547509526294
190,141.768,162.629,77.7589,1547509527295
191,141.768,162.629,77.7589,1547509528285
192,130.194,167.375,78.5274,1547509529290
193,107.858,157.609,76.9463,1547509530293
194,123.561,145.795,75.0335,1547509531296
195,155.129,87.7662,55.1715,1547509532288
196,139.604,113.621,69.8244,1547509533290
197,132.488,129.911,72.4618,1547509534290
198,155.392,122.949,71.3347,1547509535290
199,177.369,129.776,72.4399,1547509536292
200,199.043,178.488,80.3267,1547509537294
201,198.445,158.948,77.1631,1547509538292
202,193.367,108.132,68.9357,1547509539291
203,178.456,112.243,69.6012,1547509540292
204,178.456,112.243,69.6012,1547509541292
205,159.505,117.786,70.4986,1547509542298
206,146.089,102.936,68.0944,1547509543292
207,169.161,139.149,73.9575,1547509544294
208,170.266,165.686,78.2539,1547509545290
209,179.975,152.538,76.1253,1547509546292
210,179.975,152.538,76.1253,1547509547297
211,197.859,155.31,76.574,1547509548295
212,218.499,181.513,80.8163,1547509549298
213,196.58,176.902,80.0699,1547509550296
214,205.776,165.008,78.1442,1547509551295
215,236.028,210.485,85.5071,1547509552299
216,224.377,254.276,92.5971,1547509553297
217,173.981,235.94,89.6284,1547509554300
218,175.022,236.024,89.642,1547509555297
219,186.944,270.983,95.302,1547509556292
220,166.769,238.868,90.1024,1547509557292
221,152.252,175.779,79.8881,1547509558292
222,188.94,147.882,75.3714,1547509559292
